APN,COMMUNITY,SITUS,LAT,LONG
501-17-351,ASHTONRANCH,14520 N 150TH DR SURPRISE 85379,33.61616749,-112.3840024
501-17-352,ASHTONRANCH,14512 N 150TH DR SURPRISE 85379,33.61598334,-112.3841098
501-17-353,ASHTONRANCH,14504 N 150TH DR SURPRISE 85379,33.61577035,-112.3840648
501-17-354,ASHTONRANCH,14501 N 150TH LN SURPRISE 85379,33.61576458,-112.384475
501-17-355,ASHTONRANCH,14509 N 150TH LN SURPRISE 85379,33.61594381,-112.3844777
501-17-356,ASHTONRANCH,14517 N 150TH LN SURPRISE 85379,33.61612395,-112.3844721
501-17-357,ASHTONRANCH,14525 N 150TH LN SURPRISE 85379,33.61631578,-112.3844446
501-17-367,ASHTONRANCH,15016 W CARIBBEAN LN SURPRISE 85379,33.6235591,-112.3845043
501-17-368,ASHTONRANCH,15012 W CARIBBEAN LN SURPRISE 85379,33.6235564,-112.3843565
501-17-369,ASHTONRANCH,15008 W CARIBBEAN LN SURPRISE 85379,33.6235537,-112.3842087
501-17-370,ASHTONRANCH,15004 W CARIBBEAN LN SURPRISE 85379,33.62355375,-112.3840608
501-17-371,ASHTONRANCH,14974 W CARIBBEAN LN SURPRISE 85379,33.62355105,-112.3839131
501-17-372,ASHTONRANCH,14970 W CARIBBEAN LN SURPRISE 85379,33.6235456,-112.3837653
501-17-373,ASHTONRANCH,14966 W CARIBBEAN LN SURPRISE 85379,33.6235429,-112.3836175
501-17-374,ASHTONRANCH,14962 W CARIBBEAN LN SURPRISE 85379,33.6235402,-112.3834697
501-17-375,ASHTONRANCH,14946 W CARIBBEAN LN SURPRISE 85379,33.62352834,-112.3827827
501-17-376,ASHTONRANCH,14942 W CARIBBEAN LN SURPRISE 85379,33.62352801,-112.3826294
501-17-377,ASHTONRANCH,14938 W CARIBBEAN LN SURPRISE 85379,33.62352355,-112.3824715
501-17-378,ASHTONRANCH,14934 W CARIBBEAN LN SURPRISE 85379,33.62351238,-112.3823132
501-17-379,ASHTONRANCH,14930 W CARIBBEAN LN SURPRISE 85379,33.6234886,-112.382158
501-17-380,ASHTONRANCH,14926 W CARIBBEAN LN SURPRISE 85379,33.62344716,-112.3820075
501-17-381,ASHTONRANCH,14922 W CARIBBEAN LN SURPRISE 85379,33.62339515,-112.3818647
501-17-382,ASHTONRANCH,14918 W CARIBBEAN LN SURPRISE 85379,33.62334475,-112.3817275
501-17-383,ASHTONRANCH,14914 W CARIBBEAN LN SURPRISE 85379,33.62329691,-112.3815912
501-17-384,ASHTONRANCH,14910 W CARIBBEAN LN SURPRISE 85379,33.62324907,-112.3814548
501-17-385,ASHTONRANCH,14906 W CARIBBEAN LN SURPRISE 85379,33.62318629,-112.3813138
501-17-386,ASHTONRANCH,14902 W CARIBBEAN LN SURPRISE 85379,33.62314929,-112.3811483
501-17-387,ASHTONRANCH,14901 W CARIBBEAN LN SURPRISE 85379,33.62269173,-112.381145
501-17-388,ASHTONRANCH,14905 W CARIBBEAN LN SURPRISE 85379,33.6227069,-112.3813135
501-17-389,ASHTONRANCH,14909 W CARIBBEAN LN SURPRISE 85379,33.62274024,-112.3814748
501-17-390,ASHTONRANCH,14913 W CARIBBEAN LN SURPRISE 85379,33.62279459,-112.381631
501-17-391,ASHTONRANCH,14917 W CARIBBEAN LN SURPRISE 85379,33.62284822,-112.3817775
501-17-392,ASHTONRANCH,14921 W CARIBBEAN LN SURPRISE 85379,33.62289606,-112.3819139
501-17-393,ASHTONRANCH,14925 W CARIBBEAN LN SURPRISE 85379,33.62294536,-112.3820507
501-17-394,ASHTONRANCH,14929 W CARIBBEAN LN SURPRISE 85379,33.62299657,-112.382193
501-17-395,ASHTONRANCH,14933 W CARIBBEAN LN SURPRISE 85379,33.62303557,-112.3823458
501-17-396,ASHTONRANCH,14937 W CARIBBEAN LN SURPRISE 85379,33.62306268,-112.3825021
501-17-397,ASHTONRANCH,14941 W CARIBBEAN LN SURPRISE 85379,33.62307754,-112.3826606
501-17-398,ASHTONRANCH,14945 W CARIBBEAN LN SURPRISE 85379,33.62307774,-112.3828141
501-17-399,ASHTONRANCH,14949 W CARIBBEAN LN SURPRISE 85379,33.6230801,-112.3829617
501-17-400,ASHTONRANCH,14953 W CARIBBEAN LN SURPRISE 85379,33.6230828,-112.3831095
501-17-401,ASHTONRANCH,14957 W CARIBBEAN LN SURPRISE 85379,33.6230855,-112.3832573
501-17-402,ASHTONRANCH,14961 W CARIBBEAN LN SURPRISE 85379,33.62308826,-112.3834084
501-17-403,ASHTONRANCH,14965 W CARIBBEAN LN SURPRISE 85379,33.62309108,-112.3835627
501-17-404,ASHTONRANCH,14969 W CARIBBEAN LN SURPRISE 85379,33.6230939,-112.3837171
501-17-405,ASHTONRANCH,14973 W CARIBBEAN LN SURPRISE 85379,33.62309512,-112.3838804
501-17-406,ASHTONRANCH,15007 W CARIBBEAN LN SURPRISE 85379,33.62310146,-112.3842236
501-17-407,ASHTONRANCH,15011 W CARIBBEAN LN SURPRISE 85379,33.62310622,-112.3843918
501-17-408,ASHTONRANCH,15015 W CARIBBEAN LN SURPRISE 85379,33.6231091,-112.3845494
501-17-409,ASHTONRANCH,15019 W CARIBBEAN LN SURPRISE 85379,33.62311198,-112.3847071
501-17-410,ASHTONRANCH,15023 W CARIBBEAN LN SURPRISE 85379,33.6231154,-112.3848649
501-17-411,ASHTONRANCH,15027 W CARIBBEAN LN SURPRISE 85379,33.62314006,-112.3850306
501-17-412,ASHTONRANCH,15020 W ACAPULCO LN SURPRISE 85379,33.62279526,-112.3846743
501-17-413,ASHTONRANCH,15014 W ACAPULCO LN SURPRISE 85379,33.62279256,-112.3845265
501-17-414,ASHTONRANCH,15010 W ACAPULCO LN SURPRISE 85379,33.62278986,-112.3843787
501-17-415,ASHTONRANCH,15006 W ACAPULCO LN SURPRISE 85379,33.62278889,-112.3842235
501-17-416,ASHTONRANCH,14976 W ACAPULCO LN SURPRISE 85379,33.62278267,-112.3838885
501-17-417,ASHTONRANCH,14972 W ACAPULCO LN SURPRISE 85379,33.62277793,-112.3837253
501-17-418,ASHTONRANCH,14968 W ACAPULCO LN SURPRISE 85379,33.62277511,-112.383571
501-17-419,ASHTONRANCH,14964 W ACAPULCO LN SURPRISE 85379,33.62277229,-112.3834166
501-17-420,ASHTONRANCH,14960 W ACAPULCO LN SURPRISE 85379,33.62276953,-112.3832655
501-17-421,ASHTONRANCH,14956 W ACAPULCO LN SURPRISE 85379,33.62276683,-112.3831177
501-17-422,ASHTONRANCH,14952 W ACAPULCO LN SURPRISE 85379,33.62276412,-112.38297
501-17-423,ASHTONRANCH,14948 W ACAPULCO LN SURPRISE 85379,33.62276187,-112.3828217
501-17-424,ASHTONRANCH,14944 W ACAPULCO LN SURPRISE 85379,33.62276222,-112.3826653
501-17-425,ASHTONRANCH,14940 W ACAPULCO LN SURPRISE 85379,33.6227429,-112.3825028
501-17-426,ASHTONRANCH,14936 W ACAPULCO LN SURPRISE 85379,33.62270728,-112.3823442
501-17-427,ASHTONRANCH,14932 W ACAPULCO LN SURPRISE 85379,33.62265507,-112.3821992
501-17-428,ASHTONRANCH,14928 W ACAPULCO LN SURPRISE 85379,33.62260496,-112.3820618
501-17-429,ASHTONRANCH,14924 W ACAPULCO LN SURPRISE 85379,33.62255614,-112.3819221
501-17-430,ASHTONRANCH,14920 W ACAPULCO LN SURPRISE 85379,33.62250493,-112.3817792
501-17-431,ASHTONRANCH,14916 W ACAPULCO LN SURPRISE 85379,33.62245187,-112.3816301
501-17-432,ASHTONRANCH,14912 W ACAPULCO LN SURPRISE 85379,33.62241281,-112.3814694
501-17-433,ASHTONRANCH,14908 W ACAPULCO LN SURPRISE 85379,33.62238735,-112.3813048
501-17-434,ASHTONRANCH,14904 W ACAPULCO LN SURPRISE 85379,33.62237813,-112.3811387
501-17-435,ASHTONRANCH,14903 W ACAPULCO LN SURPRISE 85379,33.62192391,-112.3811333
501-17-436,ASHTONRANCH,14907 W ACAPULCO LN SURPRISE 85379,33.62193141,-112.3812936
501-17-437,ASHTONRANCH,14911 W ACAPULCO LN SURPRISE 85379,33.62194899,-112.381452
501-17-438,ASHTONRANCH,14915 W ACAPULCO LN SURPRISE 85379,33.62197553,-112.3816063
501-17-439,ASHTONRANCH,14919 W ACAPULCO LN SURPRISE 85379,33.62201105,-112.3817579
501-17-440,ASHTONRANCH,14923 W ACAPULCO LN SURPRISE 85379,33.62205584,-112.3819048
501-17-441,ASHTONRANCH,14927 W ACAPULCO LN SURPRISE 85379,33.62210708,-112.3820435
501-17-442,ASHTONRANCH,14931 W ACAPULCO LN SURPRISE 85379,33.62215492,-112.3821798
501-17-443,ASHTONRANCH,14935 W ACAPULCO LN SURPRISE 85379,33.62220275,-112.3823161
501-17-444,ASHTONRANCH,14939 W ACAPULCO LN SURPRISE 85379,33.62225731,-112.382456
501-17-445,ASHTONRANCH,14943 W ACAPULCO LN SURPRISE 85379,33.62230272,-112.382615
501-17-446,ASHTONRANCH,14947 W ACAPULCO LN SURPRISE 85379,33.62231122,-112.3827812
501-17-447,ASHTONRANCH,14951 W ACAPULCO LN SURPRISE 85379,33.6223099,-112.3829339
501-17-448,ASHTONRANCH,14955 W ACAPULCO LN SURPRISE 85379,33.6223126,-112.3830816
501-17-449,ASHTONRANCH,14959 W ACAPULCO LN SURPRISE 85379,33.6223153,-112.3832294
501-17-450,ASHTONRANCH,14963 W ACAPULCO LN SURPRISE 85379,33.622318,-112.3833772
501-17-451,ASHTONRANCH,14967 W ACAPULCO LN SURPRISE 85379,33.6223207,-112.383525
501-17-452,ASHTONRANCH,14971 W ACAPULCO LN SURPRISE 85379,33.6223234,-112.3836728
501-17-453,ASHTONRANCH,14975 W ACAPULCO LN SURPRISE 85379,33.6223261,-112.3838206
501-17-454,ASHTONRANCH,14979 W ACAPULCO LN SURPRISE 85379,33.62235909,-112.3840016
501-17-455,ASHTONRANCH,15036 W PORT AU PRINCE LN SURPRISE 85379,33.62240637,-112.3843792
501-17-456,ASHTONRANCH,15024 W PORT AU PRINCE LN SURPRISE 85379,33.62225074,-112.3843224
501-17-457,ASHTONRANCH,15016 W PORT AU PRINCE LN SURPRISE 85379,33.62212014,-112.3842136
501-17-458,ASHTONRANCH,15004 W PORT AU PRINCE LN SURPRISE 85379,33.62202748,-112.3840525
501-17-459,ASHTONRANCH,14974 W PORT AU PRINCE LN SURPRISE 85379,33.62200201,-112.3838723
501-17-460,ASHTONRANCH,14970 W PORT AU PRINCE LN SURPRISE 85379,33.62200801,-112.3837132
501-17-461,ASHTONRANCH,14966 W PORT AU PRINCE LN SURPRISE 85379,33.62200531,-112.3835654
501-17-462,ASHTONRANCH,14962 W PORT AU PRINCE LN SURPRISE 85379,33.62200261,-112.3834176
501-17-463,ASHTONRANCH,14958 W PORT AU PRINCE LN SURPRISE 85379,33.62199991,-112.3832698
501-17-464,ASHTONRANCH,14954 W PORT AU PRINCE LN SURPRISE 85379,33.62199721,-112.383122
501-17-465,ASHTONRANCH,14950 W PORT AU PRINCE LN SURPRISE 85379,33.62199799,-112.3829699
501-17-466,ASHTONRANCH,14946 W PORT AU PRINCE LN SURPRISE 85379,33.62199375,-112.3828099
501-17-467,ASHTONRANCH,14942 W PORT AU PRINCE LN SURPRISE 85379,33.62197159,-112.3826502
501-17-468,ASHTONRANCH,14938 W PORT AU PRINCE LN SURPRISE 85379,33.6219283,-112.3824976
501-17-469,ASHTONRANCH,14934 W PORT AU PRINCE LN SURPRISE 85379,33.62187529,-112.3823549
501-17-470,ASHTONRANCH,14930 W PORT AU PRINCE LN SURPRISE 85379,33.62182493,-112.3822161
501-17-471,ASHTONRANCH,14926 W PORT AU PRINCE LN SURPRISE 85379,33.6217759,-112.3820749
501-17-472,ASHTONRANCH,14922 W PORT AU PRINCE LN SURPRISE 85379,33.62172406,-112.3819293
501-17-473,ASHTONRANCH,14918 W PORT AU PRINCE LN SURPRISE 85379,33.62167902,-112.381775
501-17-474,ASHTONRANCH,14914 W PORT AU PRINCE LN SURPRISE 85379,33.62164532,-112.3816147
501-17-475,ASHTONRANCH,14910 W PORT AU PRINCE LN SURPRISE 85379,33.62162202,-112.3814519
501-17-476,ASHTONRANCH,14906 W PORT AU PRINCE LN SURPRISE 85379,33.62161266,-112.3812908
501-17-477,ASHTONRANCH,14902 W PORT AU PRINCE LN SURPRISE 85379,33.62160641,-112.3811315
501-17-478,ASHTONRANCH,14925 W PORT AU PRINCE LN SURPRISE 85379,33.6213635,-112.3823262
501-17-479,ASHTONRANCH,14929 W PORT AU PRINCE LN SURPRISE 85379,33.62141083,-112.382463
501-17-480,ASHTONRANCH,14933 W PORT AU PRINCE LN SURPRISE 85379,33.62145963,-112.3826024
501-17-481,ASHTONRANCH,14937 W PORT AU PRINCE LN SURPRISE 85379,33.62150688,-112.3827518
501-17-482,ASHTONRANCH,14945 W PORT AU PRINCE LN SURPRISE 85379,33.62153359,-112.3829146
501-17-483,ASHTONRANCH,14949 W PORT AU PRINCE LN SURPRISE 85379,33.62153561,-112.3830714
501-17-484,ASHTONRANCH,14953 W PORT AU PRINCE LN SURPRISE 85379,33.62154362,-112.3832193
501-17-485,ASHTONRANCH,14961 W PORT AU PRINCE LN SURPRISE 85379,33.62154807,-112.3833673
501-17-486,ASHTONRANCH,14965 W PORT AU PRINCE LN SURPRISE 85379,33.62155082,-112.3835151
501-17-487,ASHTONRANCH,14969 W PORT AU PRINCE LN SURPRISE 85379,33.62155352,-112.3836629
501-17-488,ASHTONRANCH,14973 W PORT AU PRINCE LN SURPRISE 85379,33.62155548,-112.3838115
501-17-489,ASHTONRANCH,14977 W PORT AU PRINCE LN SURPRISE 85379,33.62155445,-112.3839708
501-17-490,ASHTONRANCH,14981 W PORT AU PRINCE LN SURPRISE 85379,33.62158107,-112.384137
501-17-491,ASHTONRANCH,15007 W PORT AU PRINCE LN SURPRISE 85379,33.62162894,-112.3842961
501-17-492,ASHTONRANCH,15011 W PORT AU PRINCE LN SURPRISE 85379,33.62169692,-112.3844445
501-17-493,ASHTONRANCH,15015 W PORT AU PRINCE LN SURPRISE 85379,33.62178334,-112.3845784
501-17-494,ASHTONRANCH,15019 W PORT AU PRINCE LN SURPRISE 85379,33.62188612,-112.3846947
501-17-495,ASHTONRANCH,15023 W PORT AU PRINCE LN SURPRISE 85379,33.62200276,-112.3847904
501-17-496,ASHTONRANCH,15027 W PORT AU PRINCE LN SURPRISE 85379,33.62213042,-112.3848634
501-17-497,ASHTONRANCH,15031 W PORT AU PRINCE LN SURPRISE 85379,33.62226601,-112.3849118
501-17-498,ASHTONRANCH,15035 W PORT AU PRINCE LN SURPRISE 85379,33.62241667,-112.3849288
501-17-499,ASHTONRANCH,15070 N 150TH LN SURPRISE 85379,33.62148963,-112.3850055
501-17-500,ASHTONRANCH,15062 N 150TH LN SURPRISE 85379,33.6212915,-112.3850141
501-17-501,ASHTONRANCH,15054 N 150TH LN SURPRISE 85379,33.62113894,-112.3850348
501-17-502,ASHTONRANCH,15046 N 150TH LN SURPRISE 85379,33.62099042,-112.3850484
501-17-503,ASHTONRANCH,15038 N 150TH LN SURPRISE 85379,33.62084466,-112.3850542
501-17-504,ASHTONRANCH,15030 N 150TH LN SURPRISE 85379,33.62070658,-112.3850474
501-17-505,ASHTONRANCH,15022 N 150TH LN SURPRISE 85379,33.62057467,-112.3850466
501-17-506,ASHTONRANCH,15014 N 150TH LN SURPRISE 85379,33.62044276,-112.3850458
501-17-507,ASHTONRANCH,15006 N 150TH LN SURPRISE 85379,33.62031084,-112.3850451
501-17-508,ASHTONRANCH,14936 N 150TH LN SURPRISE 85379,33.62017893,-112.3850443
501-17-509,ASHTONRANCH,14928 N 150TH LN SURPRISE 85379,33.62004014,-112.3850435
501-17-510,ASHTONRANCH,15018 W MAUI LN SURPRISE 85379,33.62105357,-112.3845429
501-17-511,ASHTONRANCH,15014 W MAUI LN SURPRISE 85379,33.62106203,-112.3843599
501-17-512,ASHTONRANCH,15010 W MAUI LN SURPRISE 85379,33.62103998,-112.3841884
501-17-513,ASHTONRANCH,15006 W MAUI LN SURPRISE 85379,33.62102689,-112.3840234
501-17-514,ASHTONRANCH,15002 W MAUI LN SURPRISE 85379,33.62102124,-112.3838654
501-17-515,ASHTONRANCH,14960 W MAUI LN SURPRISE 85379,33.62101831,-112.3837077
501-17-516,ASHTONRANCH,14956 W MAUI LN SURPRISE 85379,33.62101543,-112.3835501
501-17-517,ASHTONRANCH,14952 W MAUI LN SURPRISE 85379,33.62101342,-112.3833913
501-17-518,ASHTONRANCH,14948 W MAUI LN SURPRISE 85379,33.62101023,-112.3832258
501-17-519,ASHTONRANCH,14944 W MAUI LN SURPRISE 85379,33.62099033,-112.3830574
501-17-520,ASHTONRANCH,14940 W MAUI LN SURPRISE 85379,33.62095994,-112.3828924
501-17-521,ASHTONRANCH,14936 W MAUI LN SURPRISE 85379,33.62091837,-112.3827309
501-17-522,ASHTONRANCH,14932 W MAUI LN SURPRISE 85379,33.6208659,-112.3825739
501-17-523,ASHTONRANCH,14928 W MAUI LN SURPRISE 85379,33.62080288,-112.3824227
501-17-524,ASHTONRANCH,14924 W MAUI LN SURPRISE 85379,33.62073344,-112.3822587
501-17-525,ASHTONRANCH,14979 N 149TH LN SURPRISE 85379,33.62060419,-112.3820697
501-17-526,ASHTONRANCH,14971 N 149TH LN SURPRISE 85379,33.6203925,-112.3820192
501-17-527,ASHTONRANCH,14963 N 149TH LN SURPRISE 85379,33.62026369,-112.3821927
501-17-528,ASHTONRANCH,14955 N 149TH LN SURPRISE 85379,33.62015624,-112.3823013
501-17-529,ASHTONRANCH,14947 N 149TH LN SURPRISE 85379,33.62003157,-112.3823705
501-17-530,ASHTONRANCH,14939 N 149TH LN SURPRISE 85379,33.61989081,-112.3824399
501-17-531,ASHTONRANCH,14931 W MAUI LN SURPRISE 85379,33.62038907,-112.3826597
501-17-532,ASHTONRANCH,14935 W MAUI LN SURPRISE 85379,33.62045743,-112.3828141
501-17-533,ASHTONRANCH,14939 W MAUI LN SURPRISE 85379,33.62050998,-112.3829777
501-17-534,ASHTONRANCH,14943 W MAUI LN SURPRISE 85379,33.62054393,-112.3831455
501-17-535,ASHTONRANCH,14947 W MAUI LN SURPRISE 85379,33.62056113,-112.3833162
501-17-536,ASHTONRANCH,14951 W MAUI LN SURPRISE 85379,33.62056059,-112.3834807
501-17-537,ASHTONRANCH,14955 W MAUI LN SURPRISE 85379,33.62056347,-112.3836383
501-17-538,ASHTONRANCH,14959 W MAUI LN SURPRISE 85379,33.62056635,-112.383796
501-17-539,ASHTONRANCH,15001 W MAUI LN SURPRISE 85379,33.62056923,-112.3839536
501-17-540,ASHTONRANCH,15005 W MAUI LN SURPRISE 85379,33.62057211,-112.3841113
501-17-541,ASHTONRANCH,15009 W MAUI LN SURPRISE 85379,33.62057499,-112.3842689
501-17-542,ASHTONRANCH,15013 W MAUI LN SURPRISE 85379,33.62057787,-112.3844265
501-17-543,ASHTONRANCH,15017 W MAUI LN SURPRISE 85379,33.62058081,-112.3845985
501-17-544,ASHTONRANCH,15020 W COUNTRY GABLES DR SURPRISE 85379,33.62026817,-112.3846017
501-17-545,ASHTONRANCH,15016 W COUNTRY GABLES DR SURPRISE 85379,33.62026189,-112.3844348
501-17-546,ASHTONRANCH,15012 W COUNTRY GABLES DR SURPRISE 85379,33.62025901,-112.3842771
501-17-547,ASHTONRANCH,15008 W COUNTRY GABLES DR SURPRISE 85379,33.62025613,-112.3841195
501-17-548,ASHTONRANCH,15004 W COUNTRY GABLES DR SURPRISE 85379,33.62025326,-112.3839619
501-17-549,ASHTONRANCH,15000 W COUNTRY GABLES DR SURPRISE 85379,33.62025038,-112.3838042
501-17-550,ASHTONRANCH,14954 W COUNTRY GABLES DR SURPRISE 85379,33.6202475,-112.3836466
501-17-551,ASHTONRANCH,14950 W COUNTRY GABLES DR SURPRISE 85379,33.62024462,-112.3834889
501-17-552,ASHTONRANCH,14946 W COUNTRY GABLES DR SURPRISE 85379,33.62024587,-112.3833213
501-17-553,ASHTONRANCH,14942 W COUNTRY GABLES DR SURPRISE 85379,33.62022189,-112.383145
501-17-554,ASHTONRANCH,14938 W COUNTRY GABLES DR SURPRISE 85379,33.62017143,-112.3829744
501-17-555,ASHTONRANCH,14934 W COUNTRY GABLES DR SURPRISE 85379,33.62010656,-112.3828149
501-17-556,ASHTONRANCH,14918 W COUNTRY GABLES DR SURPRISE 85379,33.61994329,-112.3820771
501-17-557,ASHTONRANCH,14914 W COUNTRY GABLES DR SURPRISE 85379,33.62004535,-112.3818946
501-17-558,ASHTONRANCH,14910 W COUNTRY GABLES DR SURPRISE 85379,33.62011076,-112.3817547
501-17-559,ASHTONRANCH,14906 W COUNTRY GABLES DR SURPRISE 85379,33.62015641,-112.3816107
501-17-560,ASHTONRANCH,14927 N 149TH DR SURPRISE 85379,33.61976022,-112.3814889
501-17-561,ASHTONRANCH,14919 N 149TH DR SURPRISE 85379,33.61964057,-112.3814021
501-17-562,ASHTONRANCH,14911 N 149TH DR SURPRISE 85379,33.61951167,-112.3813721
501-17-563,ASHTONRANCH,14903 N 149TH DR SURPRISE 85379,33.6192137,-112.3816294
501-17-564,ASHTONRANCH,14904 N 149TH DR SURPRISE 85379,33.61922009,-112.3817885
501-17-565,ASHTONRANCH,14912 N 149TH DR SURPRISE 85379,33.6192613,-112.3819802
501-17-566,ASHTONRANCH,14920 N 149TH DR SURPRISE 85379,33.61937763,-112.3821847
501-17-567,ASHTONRANCH,14928 N 149TH DR SURPRISE 85379,33.61956844,-112.382173
501-17-568,ASHTONRANCH,14921 W COUNTRY GABLES DR SURPRISE 85379,33.61948325,-112.3824976
501-17-569,ASHTONRANCH,14925 W COUNTRY GABLES DR SURPRISE 85379,33.61954033,-112.3826675
501-17-570,ASHTONRANCH,14929 W COUNTRY GABLES DR SURPRISE 85379,33.61960598,-112.3828155
501-17-571,ASHTONRANCH,14933 W COUNTRY GABLES DR SURPRISE 85379,33.6196576,-112.3829606
501-17-572,ASHTONRANCH,14937 W COUNTRY GABLES DR SURPRISE 85379,33.61970762,-112.3831074
501-17-573,ASHTONRANCH,14941 W COUNTRY GABLES DR SURPRISE 85379,33.61978581,-112.3832695
501-17-574,ASHTONRANCH,14941 N 150TH AVE SURPRISE 85379,33.61987389,-112.3835655
501-17-575,ASHTONRANCH,14933 N 150TH AVE SURPRISE 85379,33.61972429,-112.3835634
501-17-576,ASHTONRANCH,14925 N 150TH AVE SURPRISE 85379,33.61957243,-112.3835404
501-17-577,ASHTONRANCH,14917 N 150TH AVE SURPRISE 85379,33.61941011,-112.3835489
501-17-578,ASHTONRANCH,14948 W PORT ROYALE LN SURPRISE 85379,33.6194139,-112.3832838
501-17-579,ASHTONRANCH,14944 W PORT ROYALE LN SURPRISE 85379,33.61937065,-112.3831276
501-17-580,ASHTONRANCH,14940 W PORT ROYALE LN SURPRISE 85379,33.619321,-112.3829757
501-17-581,ASHTONRANCH,14936 W PORT ROYALE LN SURPRISE 85379,33.6192636,-112.3828293
501-17-582,ASHTONRANCH,14932 W PORT ROYALE LN SURPRISE 85379,33.61920728,-112.3826857
501-17-583,ASHTONRANCH,14928 W PORT ROYALE LN SURPRISE 85379,33.61915201,-112.3825425
501-17-584,ASHTONRANCH,14924 W PORT ROYALE LN SURPRISE 85379,33.61909674,-112.3823994
501-17-585,ASHTONRANCH,14920 W PORT ROYALE LN SURPRISE 85379,33.61904147,-112.3822562
501-17-586,ASHTONRANCH,14916 W PORT ROYALE LN SURPRISE 85379,33.6189862,-112.382113
501-17-587,ASHTONRANCH,14912 W PORT ROYALE LN SURPRISE 85379,33.61893272,-112.3819685
501-17-588,ASHTONRANCH,14908 W PORT ROYALE LN SURPRISE 85379,33.61888627,-112.3818216
501-17-589,ASHTONRANCH,14904 W PORT ROYALE LN SURPRISE 85379,33.6188408,-112.3816763
501-17-590,ASHTONRANCH,14763 N 149TH DR SURPRISE 85379,33.61856022,-112.3815545
501-17-591,ASHTONRANCH,14755 N 149TH DR SURPRISE 85379,33.61844079,-112.3816148
501-17-592,ASHTONRANCH,14747 N 149TH DR SURPRISE 85379,33.61832346,-112.381686
501-17-593,ASHTONRANCH,14739 N 149TH DR SURPRISE 85379,33.61820369,-112.3817521
501-17-594,ASHTONRANCH,14731 N 149TH DR SURPRISE 85379,33.61808218,-112.3818137
501-17-595,ASHTONRANCH,14723 N 149TH DR SURPRISE 85379,33.61796089,-112.3818865
501-17-596,ASHTONRANCH,14907 W PORT ROYALE LN SURPRISE 85379,33.6184735,-112.3820836
501-17-597,ASHTONRANCH,14911 W PORT ROYALE LN SURPRISE 85379,33.61853294,-112.3822326
501-17-598,ASHTONRANCH,14915 W PORT ROYALE LN SURPRISE 85379,33.61858821,-112.3823757
501-17-599,ASHTONRANCH,14919 W PORT ROYALE LN SURPRISE 85379,33.61864348,-112.3825189
501-17-600,ASHTONRANCH,14923 W PORT ROYALE LN SURPRISE 85379,33.61869875,-112.3826621
501-17-601,ASHTONRANCH,14927 W PORT ROYALE LN SURPRISE 85379,33.61875401,-112.3828052
501-17-602,ASHTONRANCH,14931 W PORT ROYALE LN SURPRISE 85379,33.61880929,-112.3829484
501-17-603,ASHTONRANCH,14935 W PORT ROYALE LN SURPRISE 85379,33.61886644,-112.3830925
501-17-604,ASHTONRANCH,14939 W PORT ROYALE LN SURPRISE 85379,33.61892095,-112.3832415
501-17-605,ASHTONRANCH,14943 W PORT ROYALE LN SURPRISE 85379,33.6189684,-112.3833956
501-17-606,ASHTONRANCH,14947 W PORT ROYALE LN SURPRISE 85379,33.61900921,-112.3835523
501-17-607,ASHTONRANCH,14951 W PORT ROYALE LN SURPRISE 85379,33.61904327,-112.3837112
501-17-608,ASHTONRANCH,14955 W PORT ROYALE LN SURPRISE 85379,33.61905291,-112.383911
501-17-609,ASHTONRANCH,14902 N 150TH AVE SURPRISE 85379,33.61913129,-112.3841187
501-17-610,ASHTONRANCH,14910 N 150TH AVE SURPRISE 85379,33.61932809,-112.3841401
501-17-611,ASHTONRANCH,14918 N 150TH AVE SURPRISE 85379,33.61948209,-112.3841125
501-17-612,ASHTONRANCH,14926 N 150TH AVE SURPRISE 85379,33.61961394,-112.384113
501-17-613,ASHTONRANCH,14934 N 150TH AVE SURPRISE 85379,33.61974585,-112.3841138
501-17-614,ASHTONRANCH,14942 N 150TH AVE SURPRISE 85379,33.61988552,-112.3841186
501-17-615,ASHTONRANCH,14919 N 150TH LN SURPRISE 85379,33.61986904,-112.3845003
501-17-616,ASHTONRANCH,14911 N 150TH LN SURPRISE 85379,33.61967725,-112.3844994
501-17-617,ASHTONRANCH,14903 N 150TH LN SURPRISE 85379,33.61948762,-112.3844983
501-17-618,ASHTONRANCH,14833 N 150TH LN SURPRISE 85379,33.619298,-112.3844972
501-17-619,ASHTONRANCH,14825 N 150TH LN SURPRISE 85379,33.61910837,-112.3844961
501-17-620,ASHTONRANCH,14817 N 150TH LN SURPRISE 85379,33.61891874,-112.384495
501-17-621,ASHTONRANCH,14809 N 150TH LN SURPRISE 85379,33.61873027,-112.3844931
501-17-622,ASHTONRANCH,15022 W MAUNA LOA LN SURPRISE 85379,33.61879636,-112.3841848
501-17-623,ASHTONRANCH,15018 W MAUNA LOA LN SURPRISE 85379,33.61876165,-112.383947
501-17-624,ASHTONRANCH,15014 W MAUNA LOA LN SURPRISE 85379,33.61872003,-112.3837211
501-17-625,ASHTONRANCH,14946 W MAUNA LOA LN SURPRISE 85379,33.61866431,-112.3835
501-17-626,ASHTONRANCH,14942 W MAUNA LOA LN SURPRISE 85379,33.61859339,-112.3832869
501-17-627,ASHTONRANCH,14938 W MAUNA LOA LN SURPRISE 85379,33.61851368,-112.3830843
